Model,Exp,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84
CanESM5,ssp245,5.0260777771374965,1.0854383277124762,-3.966575748700954,-2.3188286943811907,3.200663650468714,1.2400416231479037,1.0162325013666036,-0.1055184187391478,-1.2652047832419102,-2.297191325381962,-0.3499564844106007,0.20785557904631338,0.9845277006361605,0.1275504977575496,-0.2930879890913905,-0.179521391018917,0.18655215920337267,-0.034001831347612345,0.6679981549600642,0.8714795375139807,-0.49145582024732704,0.5051052202090028,0.2415590555260793,0.5968684435627789,0.21571413545183352,0.09343972696807976,0.28673911439374417,0.07384172673240985,-0.07828240586605598,-0.7591829678577413,-0.2378533953366436,0.7629329614922874,-0.12274904970876399,0.17354083705355292,0.2136220007289012,-0.2238605231790607,0.7409165647823082,0.24122604632256298,0.003661139159984004,0.1940136652726534,-0.10217109563748929,-0.48521912342037526,-0.051475436549765934,-0.24101913712438922,-0.1686580022483705,-0.2568482017516818,0.2675851542110094,-0.365933872422649,0.3186055079287207,0.21734250473868094,0.019226034209219884,-0.10257585347325841,0.17053554344785554,-0.09057575887129965,0.07100016876695397,0.07383302435440374,-0.07044296746992368,0.050802975419450815,-0.08863190160499626,-0.14482249279212497,0.024336954622651938,0.06951852911638734,0.1289043478658524,-0.021560590251975476,-0.06625279315875386,0.052425566904653484,-0.27142740024696216,0.07852074442103321,0.023288081950361465,-0.00018107546822430644,0.03878468656115851,0.026139620730329795,0.07261297519440871,0.06348939157692085,-0.04365531462621208,-0.012322105828741473,0.02603251958270347,0.011906865247215593,-0.007902530697267374,0.033363971352258825,-0.029733913518929633,-0.0012929353736339543,-0.006979830244577887,-0.00878929787854442
CanESM5,ssp370,12.641309301635827,5.225867768242387,-4.562685932676551,-3.556466819134287,-0.40406255270522334,0.9641328091483558,-0.29891458703171464,0.43604605699140864,-1.6706760550040012,-2.731508845483106,-1.7434585751910538,-0.6597610919805965,1.3482987265986852,0.11602694060810238,-1.4828141318848516,-1.3541858920106609,1.1722587751687699,0.7880231117632552,0.9899938898965648,-1.2508730994509822,0.2831636248823047,0.21146789318813985,-0.3734746368339941,1.2172723043748914,-0.6485673253387204,0.6580574011070444,0.03963613251195175,-0.20710455323193114,0.37844776464387936,0.07660816942886224,0.10985387072428666,0.20226658366950975,-0.16814791377970356,0.29567920621096727,-0.5323945186229384,-0.13816854458086436,-0.3426395973180194,-0.4038818366958368,-0.8828051961179292,0.013105544953804775,-0.290212102940905,0.05561445662566743,0.13145255764255448,-0.2461161996373036,0.18006807564378904,0.4091678636212933,-0.05387657046743496,0.006854328014530664,-0.2809294973862925,-0.08917274560185924,-0.01555486110423747,0.10927936231671985,-0.18512074299980572,0.3358004750277227,0.07532384086794706,-0.1592386595725347,-0.022076219555116506,-0.00692381540224707,-0.02894236803676469,0.04524268112546772,-0.08904660934867809,0.10483303312645365,-0.09958693113866404,0.10166377246928093,0.07968258218678553,-0.046879071372005816,0.015697715947909915,0.0590525417243167,0.03901420850533528,-0.0989745196661456,-0.009859175812604232,-0.009884566519531087,-0.0541838873434381,-0.018334733184608584,-0.007677936628133801,-0.01666589361726144,0.013047348497671444,0.026288872508871193,-0.04043835556029313,-0.006808663631057085,-0.005949493417233206,-0.004267350053554312,-0.01007421044544616,0.0021312559696259714
CanESM5,ssp434,0.5589339201956462,-3.6081940866250224,-3.2672424791887096,-1.4507186494304438,2.13507287606608,-4.7434922727155415,1.9550203486203634,-1.3764656524182737,0.33700856780896105,-2.7898144307560266,-0.08638387741291521,0.3873228295649906,1.1940198302002343,-1.1310633719759693,1.052326101129259,-1.9829627478535743,-2.4153257785160553,0.506147333359629,1.2314230898588951,-0.4202732438490667,-0.8474866404828627,-0.5034212556779042,0.990160885988875,-0.05718937142094005,0.8903901717154319,-0.4744739018572327,0.008770905997252094,-0.17017060415460553,-0.1916532097873676,0.08146306082933485,0.337756996310473,-0.13973485628649537,0.6992320899533856,0.02640719187377679,0.32251762598059164,0.6401867139606398,-0.020963081522649127,0.4862654441074799,0.12911136770411727,-0.3400673796601146,0.1803174941568964,0.13032355726551817,-0.17740380925954716,0.3349179631056609,0.055115945677927054,0.13881909838024103,0.18279839926867952,0.18806341102619784,0.548016328172738,-0.2687457310514428,-0.12904555386780314,0.19181029844060893,-0.20424611083898975,0.019217728544839427,0.06970678028565168,-0.06718996342419965,-0.0951127820204757,0.0030659179064877105,0.0046928571097220265,0.051539866680183816,0.0494362067459592,0.10490951089738944,0.060827902084441506,0.039504849516670604,-0.08063200594709624,0.10922768563388278,0.009642009563239792,-0.016797748709402312,0.06913513184572022,0.01210025546791953,0.03503773791948346,-0.030439459382390104,-0.044405379582416644,-0.017506226074866155,-0.024976872110402164,0.015863484681441033,-0.008927304067906703,-0.0023803017710786844,0.00025560243685983104,0.0005607821278027546,0.026229399070107913,-0.013611267066428626,0.0066093963078998706,-0.0006800044962495775
CanESM5,ssp585,18.195863494707265,5.158344458544699,-6.781896189142621,-4.709817404889192,2.2747217643416904,2.276613316562708,0.5763700587980858,-1.0890103964221307,1.16824389073753,-1.3785176969599329,-0.9097808614244153,1.49354581851078,-0.7367533569629008,-1.228879446954315,-0.1722002482703546,-0.36617916267451045,-0.002007791126630127,1.461992008573902,-1.015461139121631,-0.9766653923639583,0.5738103112967309,0.8633587875842028,0.868071024460904,-1.1129809374882058,-0.6494722262174797,-0.676461666436465,0.5196261746253572,0.12045059583204451,-0.157133303650654,0.008112133282070938,-0.4946190329771418,-0.40675771374809044,-0.4335687381576707,-0.5977759597437051,-0.2855090891782538,0.16733545087545024,0.3616404467165556,0.18443787017103483,0.22622406955113156,0.08320756376074237,-0.5360625075559121,0.05610811342436738,-0.07128532301452839,0.09965613782445995,0.13577042294551878,-0.006780339327049062,0.3274517745361488,0.024845680220169877,-0.23036845981187032,-0.15463325913100998,-0.04262887467838612,-0.0036719634409241686,0.03859412723514817,-0.2109151108287075,-0.07000043130513113,0.028594806692156798,-0.017600638840447356,0.02730379893478442,0.11699747225116722,0.025976521849714468,0.05059747311049384,-0.09461884526893681,0.0005188648154154467,0.007060153792398735,-0.017745164524450657,-0.03478315581848341,0.10286613827843366,-0.10740157466480296,-0.020503451584198796,0.06602073486461661,-0.031639397190112856,0.014429579818994372,0.02349925682764869,-0.025401759481118506,0.029534148629620796,0.03267402209216054,0.011598287246422848,-0.03677402325307091,0.03439685348857923,-0.004567695501740448,0.004058812251039636,0.0030979343831443267,0.003508463771184786,-5.866132217852816e-05
EC-Earth3-AerChem,ssp370,7.479681841486065,-5.135345250924072,-1.0817870269457943,0.696174588844006,0.14219362564696356,-0.18281769433689865,-0.7165023823336507,-0.5734070923937469,-0.8884094408812739,2.144414279670861,-0.8657875410119128,-1.4273668155656247,-0.6528130447736562,-1.006336403629829,0.19006189391335077,0.6505907529979124,-0.5914028984964949,0.49920486001785014,0.2573031774847247,-1.7779952334610445,0.015140178957217261,0.550300409955323,0.497576065276144,-0.47212448342058666,1.4101418968813135,1.3709367144609443,-0.38408076933123186,0.2649807239355797,0.4548823127083586,-0.21533825775168738,0.36705368007826783,0.0842230183999944,-0.11354379644271795,0.7036003941986021,-0.494869560784598,-0.098812277985737,-0.06498502666641405,0.17124459834172137,0.38267268865691556,0.10162440412715523,-0.15342025598142742,-0.07337656159728445,0.4725855914317226,0.1669439124409622,-0.11724380677436536,-0.22976204014908194,0.3155823208952284,-0.3558409086551577,-0.26537411624702417,0.1098500118084466,-0.057407752665754624,0.24766811269884073,-0.08991229568799462,0.15615555016261032,-0.23574957372554897,0.3458450496849562,-0.010598922059054706,-0.0812032179334641,-0.019785946250983375,-0.13738631586586886,0.05626095904627608,0.04326285806468041,0.0641795944930806,-0.02485881076882538,-0.1008140720040406,-0.04273467643189376,-0.03912422671140124,-0.007090983516650097,-0.05454557798716175,-0.07233793852682356,-0.0481417699004828,0.0024567249815653685,0.027189834849485284,0.009249456971893468,0.010347373773215391,-0.005790349148610051,-0.03721174938679476,-0.05038175115583358,-0.011686895859964538,0.01881680467401383,-0.0063435455465907405,0.005115824643372538,0.00996256196298731,-0.00944560806928131
EC-Earth3-CC,ssp245,-1.2894262703910058,-1.0426767031713557,-2.166825034272116,0.8058857626426881,-0.6521537900630102,-1.1857322746172012,-0.40295917798371217,0.5038280651642237,-0.5524980779897675,-0.7711046134333384,1.4138365443082122,-1.2984003149195253,0.3301849567107785,0.5107130900758946,-0.5606021431453726,1.0781852087420527,1.2352584525811012,-1.132735637084578,-0.3176939403097254,0.6487545566542802,0.17214057094116364,-0.6314840649264252,0.26626918092415774,0.10385949277047173,0.0523893286818552,-0.3648210717501674,0.30053055038963056,-0.06405013090100596,0.2847523514927099,-0.29720324088618894,0.26481578349307794,-0.07066271141615356,0.007044957023609364,0.18206498275096014,-0.06741576557057867,0.45531433367911434,0.3007833128384623,-0.2751952535412343,-0.6687039544475307,0.054387707351167894,-0.15325389382603108,-0.03343003095997966,-1.152946814304242,0.8064904255395509,-0.4128516358243157,-0.28794346723069786,-0.09122988854986172,-0.24870278440344853,-0.345675492047758,0.1534280183743157,-0.22559695362470708,0.2519324607327839,0.09713672833429013,0.09346454685578323,0.03668624254994296,-0.091678162627156,-0.026857469216006978,-0.11622894090079285,0.11929172101350496,-0.060072780605858286,0.02542570769515132,0.13748362828656258,-0.06830200060614107,0.14672516748827957,-0.07373440443332441,0.10521853561430458,0.06882444149585212,-0.02155734544724608,0.04515310369623165,-0.013060598922040333,-0.0694240757845057,0.02974105418638293,-0.01657091684535065,0.03180490188931999,0.03478324888743192,0.0006315962740581677,0.03395743217889591,-0.004562004982344523,0.040604097159537715,0.014039410414483875,-0.0045093392681374205,-0.004191072386022448,0.005328395848019299,-6.107669408096284e-06
EC-Earth3-CC,ssp585,8.710595621328471,-4.97972533305801,-0.724147575233656,1.512863573055377,-2.3428838314344804,-1.3747948460782413,0.606748201033622,-0.6163723070678936,0.6193828287213576,0.3652487720409183,2.683160464478489,-1.3049222140533585,2.069569057668117,-0.3203467684351241,-0.06631664060431083,-0.10418926986026789,0.5399683315380722,-0.6777365638230424,-0.4005740438853249,-0.48857734212446646,0.6635155678020377,1.2650432323783132,0.7344342547001005,-0.16444959304855436,0.7009922098180958,-0.7954229044060043,-0.08775878227302425,0.4879700505604754,-1.015596409873718,0.26817173279204104,0.26340661603927973,0.4908901466523591,-1.1416846456952905,-0.23480644635185843,0.051549214120482724,-0.4395715418175655,0.5066073951330504,-0.5959913317699567,-0.653165941811047,-0.2562319004381689,0.18177125833722496,-0.07853203676634271,-0.17969043113109592,-0.1952652225352711,-0.2994213804773089,-0.1334463474514075,0.025749401684493696,-0.14232175634988006,0.3665864758062611,-0.19319217397943103,-0.05807046021593756,-0.3518170125988601,0.012161297236480814,0.1875777186351138,-0.11907754910002605,0.15023242514186474,-0.054755946172783836,0.04826660514936024,0.06163050345744724,-0.20293033297178584,-0.017390719741512718,-0.007941978889040528,-0.11733770359085752,-0.01295220450121292,0.01714373081527065,-0.0726531312485203,0.06899292871573422,-0.051411343692650796,-0.038000467251168596,-0.01116099269539893,0.04762316973979557,-0.06120487669755317,-0.04673675119242935,-0.018732966022265405,-0.03929437135157821,0.007852545614662268,-0.007819644905369115,0.03544454579904072,0.002001539893957897,-0.01006321278823501,0.010960820466427006,-0.001703689588618968,0.00012502790893663778,-0.0005752317681903351
EC-Earth3-Veg-LR,ssp119,-8.749308491123033,-0.9062810441099878,-0.624619049911644,-1.1924907315538442,0.38171661700977966,-1.949867717459864,-0.7231110757593853,1.7828426427483013,0.6232731103619149,0.5559207672972111,-0.6376023988489518,0.1760401912482635,-0.16050421293942657,1.4826659902106163,0.17016588471374902,-0.6648225059119823,-0.01189566665525234,-0.5443586043827208,0.9786657763272046,-0.2573711041756117,0.5596660012096673,0.1983028866172968,0.7835149093761282,-0.3057048606130945,-0.16320367458188767,0.11407212724974651,0.06550021451958302,-0.1774726143168806,-0.14579863276260036,-0.3453108739178209,0.21424993465858613,0.8420242713371117,-0.5261410390336768,-0.17301201686852596,-0.8187037971904731,0.10052233141999013,-0.3120457782672738,-0.10691254684300881,0.0652924251798097,0.2508202255503835,-0.6465403804295148,0.33614909782786495,0.09945606877272074,0.053506748598115626,-0.19877067763146855,-0.2331395582337386,0.21031382122134068,0.3855633192279154,-0.009200218959523686,0.2777035607060562,-0.0323422754199345,0.0030947402099281477,-0.14221307086429455,-0.0558349228537728,-0.11466666435920177,-0.13746441368041032,0.20828027896860382,0.12754909212111679,-0.021109406477024622,0.035469652596654536,-0.2933624608859444,-0.1718165757715313,-0.06686385673142786,-0.04187309093122697,-0.04437664770813791,0.10375347031215329,0.026586833114367703,-0.024122375831649823,-0.06969909345924298,-0.0018539923122045012,0.1175366873242521,0.0092366586049929,-0.010976440037186633,0.03325346777952663,-0.029359973900354774,-0.03636053638073997,-0.00419727632962463,-0.014874281874444327,0.043506922174728624,0.00663428019135979,-0.004153197122584119,0.01169141284284724,0.002561907474319474,0.00171932640449068
EC-Earth3-Veg-LR,ssp126,-6.083730602055866,-0.579859048595859,-1.810987219393703,-0.7058682237652558,0.5459403850371076,-1.8983086848015918,-0.718987704454407,2.3705849098464973,-0.49245680448274015,-0.3012472902302071,-0.5133809778855832,-0.1869662530482509,-0.17165733705998606,1.6419825936295143,-0.520518904973475,0.7341730524183405,1.2279114052112308,0.4573760985652075,-0.19047460893434123,0.566129995558542,-0.4012481509718385,-0.163341499119158,0.6048929189955895,-0.9178393458621288,-0.7203903217540107,-0.8972654470549625,-0.4751536378974969,0.029556750550799715,-0.0931366914664645,0.41851987138608954,-0.12408910885426717,0.3506470045325418,-0.7003649480578179,-0.0776794125206935,0.1641924748285167,0.22310500144791745,-0.19636334957724988,-0.12057562399145384,-0.25318081582090307,0.23895774014565418,-0.12136469232553912,0.31849489261615094,0.40772535383999425,-0.1253511765734553,0.061731054791742214,0.26862199328113046,0.2315319359210399,0.22953600007304423,0.28279093127135735,0.18027408736246392,-0.0978015500135944,0.20063192421010348,0.4490365637994362,0.19558232119044366,-0.07251714427703912,-0.20447587078324925,0.11639769098367354,0.05187717768140655,-0.19645746266198574,-0.12903246282444722,0.13990901438164277,0.13052896757861468,0.11951045627597857,-0.08084335032504332,-0.009622137530004545,0.06202137444750076,-0.0033386180735431367,-0.05657513342039627,0.00039869753601755266,-0.007197079767778042,0.0673154183807132,-0.01279014675445902,0.021677101843712753,0.0321270653489584,0.057914547917475356,0.02662972010306856,-0.06019558526155155,-0.021006036978508752,-0.030905563780098535,-0.0010541195742067644,-0.0010732962220033862,-0.0067481351027727475,-0.004065600940536926,-0.003009417962683772
EC-Earth3-Veg-LR,ssp245,-1.7753565775186433,-3.1434763213211427,-1.0140379440349485,-1.6016011696719175,0.9524295889491158,-0.7548560293452935,-1.4739356150704117,1.7473476123684533,-2.3778439385406624,0.6936289360079129,-0.08019245983970003,-0.11972666460185015,-0.5864200295732269,0.3081371992719916,0.0852027546734911,0.42959831045428837,-1.139220134455047,-0.7189529782462014,0.8533457881286315,-0.2073421790146526,-0.31088385723084666,-0.013281017116568535,0.7365414905340262,0.1315014800468927,0.8394207684916892,-0.10481180227291606,-0.15802103205056142,-0.26201178120966373,0.5949291233008833,0.3194026223409306,-0.09526007256110604,-0.5451650113019063,-0.21621002629528763,-0.15466164140134894,-0.020927813533532565,-0.2818309482519873,-0.03767030108477456,0.2857571601160985,-0.3171679918873764,0.18223443209086634,0.00825212302524508,-0.14083238625992195,0.12549253095162333,-0.01530778369016736,-0.295354657192255,-0.16117219874935182,-0.06851832145012894,0.5324539215795647,-0.43369512361469964,-0.11161891716477135,0.020411681740757495,-0.3098706050283862,0.22459036543532254,0.19776088095045433,0.055466801990379656,0.06452139278436016,0.10970509685402831,-0.13397612902123565,0.051048715259121025,0.12402765908203563,0.13370551932819225,-0.09953487469755859,0.17440094225655184,-0.0539433268308464,-0.01126310711206464,0.027626786408504925,-0.1202200139535113,-0.03882168124123899,0.033050476411548235,-0.0666417121995424,-0.04271480523800106,-0.09252386853668859,0.06104261600781045,-0.05438578939326259,-0.028966429903369943,0.032115630882797286,0.02675038627495362,0.06225461108159795,0.0075413336813095165,-0.010125519473937807,0.005911370913474278,0.011310137389755403,-0.01390105923074087,0.010660750009910742
EC-Earth3-Veg-LR,ssp370,4.21138524295189,-3.143762737399655,-1.827296454137901,-0.6014399575068043,1.0848868377047576,-1.8463299141237044,-1.1647349366799225,3.2542078621840806,-2.0532607309664406,0.686085579084972,-1.6896769324341876,-0.24201846993482434,0.24934997548126764,1.013798937217245,-0.07716120650127495,0.6770304917566501,-0.825173158287004,-0.09725901080289452,0.14405799497488028,0.9976140478905628,-0.40875799275158675,1.538304646369616,-0.008737457762187902,-0.03637566170270572,0.4408426446219101,-0.38741435272698976,-0.21218217533964054,0.7142333562333607,0.8450232502846446,0.29474630803460816,-0.0621928489266411,0.10414944395506653,0.20455565894753713,-0.1200841617333928,0.10160932989191511,0.5531206835878123,-0.0742735816983468,-0.18923128541086295,-0.21775698278270952,0.0246735141103197,-0.13645398006821133,0.15654273509363772,0.20307737532268358,0.21928495516685637,0.27243982451325455,0.4632737211850622,-0.359067997328906,-0.2846058998843942,-0.06746531790149017,-0.060324965224298484,-0.1880267388733261,-0.37502237280000417,-0.05867042182365577,-0.1806782179706292,-0.09320978172387517,0.10917303392257297,-0.002363415290553775,0.14519219421887064,0.04882619538487827,0.20645310427638616,-0.05278816456598359,0.06837659613900142,0.011393426266393444,-0.0398569699266689,-0.009394470777308104,-0.004267391751625222,-0.0031005596523387123,-0.05525678948734797,-0.10178897715554572,-0.008075850465747365,-0.0151733155864852,-0.01385644905727489,-0.07444916207322991,0.06320194941733007,0.01047368749250246,-0.004252779648419117,0.022896111609230982,-0.026430411274149277,-0.006506587671106641,-0.03068809485015399,0.02280888204381395,-0.003710874098519663,0.002254918926799083,0.0006944338826244261
EC-Earth3-Veg-LR,ssp585,8.76783776320578,-3.319269402404872,-2.5935310371853135,-0.7857996654163847,-0.12544606270613834,-1.2885314393107632,-2.073630151506349,1.5585292029105895,-2.6017098171556823,0.28293034125778566,-0.9005438513748452,-1.4009005373608598,-0.6393713029290724,0.9134885674243275,0.24870850119921462,1.3921802405595982,-1.8220747458856572,1.076601317120747,-0.9878593611346026,0.911550602729658,0.3281695080179801,0.30847092797358167,0.8918106150495034,-0.35837578486887767,-0.5559014517729557,-0.5072184590839286,0.1603304903164548,-0.33708515882509854,0.8190180945449602,-0.2072345633680352,0.1508712311958187,0.0772732331539028,0.21740147429351023,0.1423514823958452,0.42859184916381554,-0.006517905261838437,0.05637007127295378,0.44449444940263305,0.03932073336028207,0.4070229416300299,0.5374250417005816,0.13062688571145892,-0.16309228393764208,-0.34803087728885357,-0.13074121984530385,-0.2645688639625785,0.185034553569316,0.4738889699698822,0.26292801836395785,0.1342642914730483,0.43607752230407454,-0.14267022005140495,-0.1215350296843162,0.035436593175441886,0.07207621864039127,-0.013235434809654625,-0.05240663034931115,-0.06915400863929648,0.22905378637789586,-0.0871572144512873,-0.1656714142662204,-0.11286536637457681,-0.10386952950486478,0.1057089121196388,0.1145148497849855,-0.1363345273367422,-0.01568342999254909,0.0782515021039719,0.03738709304868947,0.014033023010796097,-0.09250265925953448,0.07141726717966952,-0.04695617204129874,-0.010475546621148447,0.024783499342525068,-0.01488566926465682,-0.0021839796703850153,0.0038684078015111148,-0.001283134127866919,0.00747824194234901,-0.010690975523413703,-0.008549989439732845,-0.0011487475613115366,0.0008923476238235774
EC-Earth3,ssp119,-7.28732568602075,-1.2847346951556402,0.3867824610479987,-0.5419923008394452,0.53403466318047,-0.1652028240410244,-1.4380052695048502,-0.769725441554558,0.5940219223224974,0.10270092890791731,0.178083789456176,0.19738751581646452,0.5114313574382802,-0.4407231805833237,0.05813578079570731,1.1738866414047253,0.20565794305538318,-1.3228018816430644,0.3266355998015611,-0.7834165501186721,-0.06517855233019508,0.5395108221637539,0.23023763738919817,0.4737770815206492,-0.4076458004957921,1.1294389924063892,-0.4562524920133704,-0.32857281736012567,-0.1047355433581235,0.0563912516243946,-0.5470937546793098,-0.26232356047595773,-0.002903362688715149,0.5230021389832776,-0.10075227596091864,-0.2699123043630081,0.017687457731938992,0.2221856903760429,-0.10604376286557438,0.4234993748851863,-0.14949158544342694,0.20058479449508826,-0.10151934307920978,-0.17929515758379816,-0.04760962868582454,-0.001716430370283278,0.059843593517589215,-0.141183736691514,0.19823783653985028,-0.48758202699077385,-0.2428487839402416,-0.059301706353990916,-0.07206107952203682,-0.10409572320781485,0.2817087826470882,-0.15359336663563608,0.3096635041326148,0.15934577179791784,0.0046297034535865405,-0.004971067313130229,0.11484284445917434,-0.09073669403174467,0.07119782757689931,0.05622587226846965,0.070371393703988,0.04077359616806197,-0.025172131362031763,-0.007713047507069686,0.022133889283696168,-0.014054073354564472,-0.12378086735610595,-0.004588863623971924,-0.026287658517627613,-0.014578882081971322,-0.05758145500873987,0.06089114478878519,-0.025451830898484986,-0.059112420197076146,0.009227474314527164,-0.026436959331876505,0.011959370906958025,0.006937300613729834,-0.004316828377042157,-0.0074098085131682895
EC-Earth3,ssp126,-5.617506385371895,-2.2434834759200566,-1.3755816803550078,-0.29901297995988974,1.1765054586544483,-1.7023187516894993,-1.605610432549834,0.9284591928662618,0.3268355018628255,0.9921270590570146,0.6181992055827364,-1.566036470467875,0.36757850955241916,-0.3916035173931585,-0.8306370349529598,0.14661813474179972,-0.5382304394795581,-0.6260904096432156,-0.6883911989651241,-1.1944118964582624,0.15114939349600928,-0.04515115401859331,0.43778820559469656,-0.1748598953088632,-0.5304840902119292,0.537282540776374,0.6752362181584224,-0.6131215112098983,0.07965649739734658,0.1090995348945741,-0.07705350968529225,-0.058978364120651015,0.012747371558706793,-0.1605360410949297,0.1369178609859255,-0.041698403025357544,0.24952797530948462,-0.5015233434322486,0.0701266674794575,-0.5927592373961821,-0.04365962292066436,0.0605660218694468,0.20858865968342777,0.04259398842407472,0.033402234974300234,0.29341943668611814,-0.4225100417970534,-0.07984833684862756,-0.13533572985211484,-0.01697099936068133,0.08245724977497844,0.25272133806278124,0.055183696602490374,-0.12911998915643477,-0.18795580267832557,0.057039401572348096,0.012651582687462236,0.00821922994247545,0.06684989314687662,0.07907443318165311,0.02614471134959274,-0.039913789726118455,-0.20598319431790635,-0.030065961476221398,-0.11606867920547555,0.1058404019509223,-0.10877333218259799,0.0864636726633662,0.07342333391772544,0.06035874973993087,-0.02120442676907126,0.041920675822493904,0.041980211437803144,-0.04394294403432308,0.0596648700556812,0.02029410632358085,-0.00778021995810601,0.043768424404462276,0.012709892293686608,0.009188465856835021,0.0056303869312769985,0.03219434970649994,-0.02114158827686359,0.0029152596631232086
EC-Earth3,ssp245,-0.5441410335701571,-3.484815794810506,-1.690769590273944,-1.8708534183670178,0.47912700390040897,-0.6812699673527228,-0.2782930451735771,0.33185330800771107,0.615755928166113,1.3413284084127002,0.3290282944321001,-1.0664078166047481,-0.2524265653411681,-0.20710148118781754,-0.14220798342868113,0.5295879622540465,0.22298345036270023,-0.9919766901070411,-1.717298190195317,-1.1360278981210947,0.28990574649388784,0.4757794040860541,0.08765535571652261,-0.11650114783072228,-0.5299160300006897,1.1753492893028978,0.07915864672806153,0.0669465711804481,-1.1324700535330086,-0.5490795779153705,-0.32712970686247494,-0.5751005133371144,-0.03056662533347561,0.011727962823461217,0.6377696933519905,0.4066293884103024,-0.22316268454429747,0.2902766481345522,0.2518010765058663,0.11851077619254452,-0.40487946366167954,0.3461638391700568,0.07730836940792832,-0.017150344450128863,-0.06972958148490466,-0.39189170110759963,0.0623276612328249,0.11866115870092275,0.04467844072505367,-0.18452451431715894,-0.1683409660517269,-0.028240851801942645,0.1046971119051283,-0.056583293153895806,0.05787786545853759,0.05975339795801144,-0.1917674912820209,0.05294415599884966,0.012997341320093753,0.04127830519033894,-0.06774643720705846,0.04584448736377342,-0.06618544609546248,0.17150004082581904,0.11035459475737905,0.08381849865172968,-0.04375021750137726,0.034449105062182,0.024810944762568884,-0.013223166760325923,0.09132708826891718,0.022172584393725214,0.04566158077938748,0.09759408914136322,-0.03141156930930485,-0.025751487673570463,0.03999439756023231,0.006027641142878579,-0.03653836000316968,-0.009942556991060059,4.9188767976195235e-05,0.0011506382195197273,-0.010995087997452494,0.0029311848274172696
EC-Earth3,ssp434,-3.3590335950215393,-0.39566713946116405,-1.3124202581114728,-3.1963695653408513,1.9631564340906895,-1.7437102856688442,-2.515357264783946,-0.342086403927472,-1.4580812252797373,0.6162797325484776,-0.9090886074737042,-1.0721580868627472,-0.12609605125388265,-0.49708304118128116,-0.7422807836663775,0.48156850863950185,0.39086759991456127,-0.4825188760400814,-0.5521649391033673,0.11183962804035609,-0.9255037164946129,0.2572250873198024,-0.35569631939226104,0.005822332694839223,0.04262482701858135,0.5912500866597568,0.09118773108803382,0.024059814197792954,-0.3217711994365037,0.33267491382639325,-0.1041084073653985,0.4804108911290494,0.20298463308585193,0.25871622297086294,0.1612450541342874,-0.5640642803953615,0.004012795378464607,-0.03559380251602141,-0.37428852119231126,0.13327587093225618,0.4643495435615365,0.11444048695209463,-0.1105324103141964,-0.3786893861184896,0.6127156680453263,-0.05555527802992291,-0.09054179887977809,-0.0855621064862687,0.001202911365749979,0.03523072183250871,-0.06303221406284183,0.3466061943742373,-0.3514138945144814,-0.3383007077001058,0.14500599582137957,0.17680594821722487,0.12712135028857843,-0.15985384537125433,-0.03845025942471733,-0.08838054762907031,-0.13445735106453133,0.20743238096449565,0.05610303516718238,-0.1453142268650538,-0.08237431228910057,0.08300151249343687,0.16867485245429623,-0.04917250962043032,-0.059023639827801996,0.08632199096663584,0.022431807213125616,0.02940019772016734,0.024797838754143743,0.018502257083154713,0.002831336446230207,0.004809224064746379,-0.03774507290891138,0.04639060903033034,0.01673513064497797,-0.009342392624167181,-0.005234666585986776,-0.006253747566676717,0.0006847140172721803,0.007512834724427402
